bar,equity
1219,8248.550339912565
1220,8248.550339912565
1221,8248.550339912565
1222,8248.550339912565
1223,8248.550339912565
1224,8248.550339912565
1225,8248.550339912565
1226,8248.550339912565
1227,8248.550339912565
1228,8248.550339912565
1229,8248.550339912565
1230,8248.550339912565
1231,8248.550339912565
1232,8248.550339912565
1233,8248.550339912565
1234,8248.550339912565
1235,8248.550339912565
1236,8248.550339912565
1237,8248.550339912565
1238,8248.550339912565
1239,8248.550339912565
1240,8248.550339912565
1241,8248.550339912565
1242,8248.550339912565
1243,8248.550339912565
1244,8248.550339912565
1245,8248.550339912565
1246,8248.550339912565
1247,8358.531011111398
1248,8358.531011111398
1249,8358.531011111398
1250,8469.978091259549
1251,8469.978091259549
1252,8469.978091259549
1253,8469.978091259549
1254,8469.978091259549
1255,8469.978091259549
1256,8469.978091259549
1257,8469.978091259549
1258,8582.911132476343
1259,8582.911132476343
1260,8582.911132476343
1261,8582.911132476343
1262,8582.911132476343
1263,8582.911132476343
1264,8582.911132476343
1265,8582.911132476343
1266,8582.911132476343
1267,8582.911132476343
1268,8697.349947576027
1269,8697.349947576027
1270,8697.349947576027
1271,8697.349947576027
1272,8697.349947576027
1273,8813.314613543707
1274,8813.314613543707
1275,8813.314613543707
1276,8813.314613543707
1277,8813.314613543707
1278,8813.314613543707
1279,8930.825475057623
1280,8841.517220307047
1281,8841.517220307047
1282,8753.102048103976
1283,8665.571027622937
1284,8665.571027622937
1285,8665.571027622937
1286,8665.571027622937
1287,8578.915317346708
1288,8578.915317346708
1289,8493.12616417324
1290,8493.12616417324
1291,8493.12616417324
1292,8493.12616417324
1293,8493.12616417324
1294,8493.12616417324
1295,8606.367846362216
1296,8606.367846362216
1297,8606.367846362216
1298,8606.367846362216
1299,8606.367846362216
1300,8606.367846362216
1301,8520.304167898594
1302,8520.304167898594
1303,8520.304167898594
1304,8520.304167898594
1305,8520.304167898594
1306,8520.304167898594
1307,8520.304167898594
1308,8520.304167898594
1309,8520.304167898594
1310,8520.304167898594
1311,8520.304167898594
1312,8633.908223470575
1313,8633.908223470575
1314,8633.908223470575
1315,8633.908223470575
1316,8633.908223470575
1317,8633.908223470575
1318,8633.908223470575
1319,8633.908223470575
1320,8633.908223470575
1321,8633.908223470575
1322,8633.908223470575
1323,8633.908223470575
1324,8633.908223470575
1325,8633.908223470575
1326,8633.908223470575
1327,8633.908223470575
1328,8633.908223470575
1329,8633.908223470575
1330,8633.908223470575
1331,8633.908223470575
1332,8633.908223470575
1333,8633.908223470575
1334,8633.908223470575
1335,8633.908223470575
1336,8547.569141235868
1337,8462.09344982351
1338,8462.09344982351
1339,8462.09344982351
1340,8462.09344982351
1341,8462.09344982351
1342,8377.472515325275
1343,8377.472515325275
1344,8377.472515325275
1345,8377.472515325275
1346,8293.697790172022
1347,8210.760812270302
1348,8210.760812270302
1349,8210.760812270302
1350,8210.760812270302
1351,8210.760812270302
1352,8210.760812270302
1353,8210.760812270302
1354,8210.760812270302
1355,8128.653204147599
1356,8128.653204147599
1357,8128.653204147599
1358,8128.653204147599
1359,8128.653204147599
1360,8128.653204147599
1361,8128.653204147599
1362,8128.653204147599
1363,8128.653204147599
1364,8128.653204147599
1365,8128.653204147599
1366,8237.035246869567
1367,8237.035246869567
1368,8237.035246869567
1369,8237.035246869567
1370,8154.664894400872
1371,8154.664894400872
1372,8154.664894400872
1373,8073.118245456863
1374,7992.387063002295
1375,7912.463192372272
1376,7912.463192372272
1377,7912.463192372272
1378,7912.463192372272
1379,7912.463192372272
1380,7912.463192372272
